HomeTeam,AwayTeam,FTHG,FTAG,FTR,TotalHomeMatches,TotalAwayMatches,TotalHomeGoals,TotalAwayGoals,TotalHomeConceded,TotalAwayConceded,TotalHomePoints,TotalAwayPoints,AverageHomeGoalsScored,AverageAwayGoalsScored,AverageHomeGoalsConceded,AverageAwayGoalsConceded,AverageHomePoints,AverageAwayPoints,AverageHomeGoalsScoredLast6,AverageAwayGoalsScoredLast6,AverageHomeGoalsConcededLast6,AverageAwayGoalsConcededLast6,AverageHomePointsLast6,AverageAwayPointsLast6,HistoricalAvgHomePoints,HistoricalAvgAwayPoints,IsItEliteHome,IsItEliteAway
Tottenham,Leicester,0,1,A,20,20,34,37,16,25,36,40,1.7,1.85,0.8,1.25,1.8,2.0,1.6666666666666667,1.3333333333333333,0.8333333333333334,0.6666666666666666,1.8333333333333333,1.8333333333333333,56.523809523809526,42.55555555555556,1,0
Aston Villa,Leicester,1,1,D,21,21,17,38,37,25,11,43,0.8095238095238095,1.8095238095238095,1.7619047619047619,1.1904761904761905,0.5238095238095238,2.0476190476190474,0.6666666666666666,1.0,1.5,0.6666666666666666,0.8333333333333334,1.8333333333333333,51.19047619047619,42.55555555555556,0,0
Bournemouth,Norwich,3,0,H,21,21,23,24,37,35,21,23,1.0952380952380953,1.1428571428571428,1.7619047619047619,1.6666666666666667,1.0,1.0952380952380953,0.8333333333333334,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,40.0,0,0
Chelsea,Everton,3,3,D,21,21,28,36,31,29,24,28,1.3333333333333333,1.7142857142857142,1.4761904761904763,1.380952380952381,1.1428571428571428,1.3333333333333333,1.8333333333333333,1.3333333333333333,1.1666666666666667,1.5,1.5,1.0,73.28571428571429,53.285714285714285,1,0
Man City,Crystal Palace,4,0,H,21,21,39,23,21,20,40,31,1.8571428571428572,1.0952380952380953,1.0,0.9523809523809523,1.9047619047619047,1.4761904761904763,1.5,0.5,0.8333333333333334,0.8333333333333334,1.8333333333333333,1.3333333333333333,57.8125,40.8,1,0
Newcastle,West Ham,2,1,H,21,21,22,33,38,24,18,35,1.0476190476190477,1.5714285714285714,1.8095238095238095,1.1428571428571428,0.8571428571428571,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.5,0.8333333333333334,2.0,53.45,46.94444444444444,0,0
Southampton,West Brom,3,0,H,21,21,28,22,24,27,27,27,1.3333333333333333,1.0476190476190477,1.1428571428571428,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.1666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,46.5,38.333333333333336,0,0
Tottenham,Sunderland,4,1,H,21,21,34,26,17,41,36,18,1.619047619047619,1.2380952380952381,0.8095238095238095,1.9523809523809523,1.7142857142857142,0.8571428571428571,1.5,1.5,0.8333333333333334,2.0,1.6666666666666667,1.0,56.523809523809526,39.642857142857146,1,0
Liverpool,Man United,0,1,A,21,21,25,27,27,20,31,34,1.1904761904761905,1.2857142857142858,1.2857142857142858,0.9523809523809523,1.4761904761904763,1.619047619047619,1.1666666666666667,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.8333333333333334,67.71428571428571,81.42857142857143,1,1
Stoke,Arsenal,0,0,D,21,21,24,37,22,21,32,43,1.1428571428571428,1.7619047619047619,1.0476190476190477,1.0,1.5238095238095237,2.0476190476190474,1.8333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.1666666666666665,47.0,73.76190476190476,0,1
Swansea,Watford,1,0,H,21,21,19,25,30,24,19,29,0.9047619047619048,1.1904761904761905,1.4285714285714286,1.1428571428571428,0.9047619047619048,1.380952380952381,0.8333333333333334,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.8333333333333334,1.1666666666666667,47.75,26.0,0,0
Crystal Palace,Tottenham,1,3,A,22,22,23,38,24,18,31,39,1.0454545454545454,1.7272727272727273,1.0909090909090908,0.8181818181818182,1.4090909090909092,1.7727272727272727,0.3333333333333333,2.0,1.5,0.6666666666666666,0.8333333333333334,2.1666666666666665,40.8,56.523809523809526,0,1
Leicester,Stoke,3,0,H,22,22,39,24,26,22,44,33,1.7727272727272727,1.0909090909090908,1.1818181818181819,1.0,2.0,1.5,0.8333333333333334,1.8333333333333333,0.6666666666666666,1.3333333333333333,1.5,1.6666666666666667,42.55555555555556,47.0,0,0
Man United,Southampton,0,1,A,22,22,28,31,20,24,37,30,1.2727272727272727,1.4090909090909092,0.9090909090909091,1.0909090909090908,1.6818181818181819,1.3636363636363635,1.1666666666666667,1.6666666666666667,1.3333333333333333,0.8333333333333334,1.3333333333333333,1.5,81.42857142857143,46.5,1,0
Norwich,Liverpool,4,5,A,22,22,24,25,38,28,23,31,1.0909090909090908,1.1363636363636365,1.7272727272727273,1.2727272727272727,1.0454545454545454,1.4090909090909092,1.0,0.8333333333333334,1.6666666666666667,1.5,1.5,1.1666666666666667,40.0,67.71428571428571,0,1
Sunderland,Bournemouth,1,1,D,22,22,27,26,45,37,18,24,1.2272727272727273,1.1818181818181819,2.0454545454545454,1.6818181818181819,0.8181818181818182,1.0909090909090908,1.6666666666666667,1.0,2.5,1.0,1.0,1.3333333333333333,39.642857142857146,0.0,0,0
Watford,Newcastle,2,1,H,22,22,25,24,25,39,29,21,1.1363636363636365,1.0909090909090908,1.1363636363636365,1.7727272727272727,1.3181818181818181,0.9545454545454546,1.1666666666666667,1.0,1.5,1.3333333333333333,0.6666666666666666,0.8333333333333334,26.0,53.45,0,0
West Brom,Aston Villa,0,0,D,22,22,22,18,30,38,27,12,1.0,0.8181818181818182,1.3636363636363635,1.7272727272727273,1.2272727272727273,0.5454545454545454,1.0,0.8333333333333334,1.5,1.3333333333333333,1.1666666666666667,1.0,38.333333333333336,51.19047619047619,0,0
West Ham,Man City,2,2,D,22,22,34,43,26,21,35,43,1.5454545454545454,1.9545454545454546,1.1818181818181819,0.9545454545454546,1.5909090909090908,1.9545454545454546,1.5,1.8333333333333333,0.8333333333333334,0.6666666666666666,1.8333333333333333,1.8333333333333333,46.94444444444444,57.8125,0,1
Arsenal,Chelsea,0,1,A,22,22,37,31,21,34,44,25,1.6818181818181819,1.4090909090909092,0.9545454545454546,1.5454545454545454,2.0,1.1363636363636365,1.3333333333333333,2.1666666666666665,1.3333333333333333,1.3333333333333333,1.8333333333333333,1.6666666666666667,73.76190476190476,73.28571428571429,1,1
Everton,Swansea,1,2,A,22,22,39,20,32,30,29,22,1.7727272727272727,0.9090909090909091,1.4545454545454546,1.3636363636363635,1.3181818181818181,1.0,1.6666666666666667,0.8333333333333334,1.8333333333333333,1.0,1.0,1.3333333333333333,53.285714285714285,47.75,0,0
Arsenal,Southampton,0,0,D,23,23,37,32,22,24,44,33,1.608695652173913,1.391304347826087,0.9565217391304348,1.0434782608695652,1.9130434782608696,1.434782608695652,1.0,1.8333333333333333,1.3333333333333333,0.5,1.3333333333333333,2.0,73.76190476190476,46.5,1,0
Crystal Palace,Bournemouth,1,2,A,23,23,24,27,27,38,31,25,1.0434782608695652,1.173913043478261,1.173913043478261,1.6521739130434783,1.3478260869565217,1.0869565217391304,0.16666666666666666,0.8333333333333334,1.8333333333333333,1.0,0.3333333333333333,1.0,40.8,0.0,0,0
Leicester,Liverpool,2,0,H,23,23,42,30,26,32,47,34,1.826086956521739,1.3043478260869565,1.1304347826086956,1.391304347826087,2.0434782608695654,1.4782608695652173,0.8333333333333334,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.5,1.6666666666666667,42.55555555555556,67.71428571428571,0,1
Man United,Stoke,3,0,H,23,23,28,24,21,25,37,33,1.2173913043478262,1.0434782608695652,0.9130434782608695,1.0869565217391304,1.608695652173913,1.434782608695652,1.0,1.6666666666666667,1.1666666666666667,1.5,1.3333333333333333,1.6666666666666667,81.42857142857143,47.0,1,0
Norwich,Tottenham,0,3,A,23,23,28,41,43,19,23,42,1.2173913043478262,1.7826086956521738,1.8695652173913044,0.8260869565217391,1.0,1.826086956521739,1.3333333333333333,2.1666666666666665,2.3333333333333335,0.8333333333333334,1.0,2.1666666666666665,40.0,56.523809523809526,0,1
Sunderland,Man City,0,1,A,23,23,28,45,46,23,19,44,1.2173913043478262,1.9565217391304348,2.0,1.0,0.8260869565217391,1.9130434782608696,1.6666666666666667,2.0,2.1666666666666665,0.6666666666666666,1.1666666666666667,2.0,39.642857142857146,57.8125,0,1
West Brom,Swansea,1,1,D,23,23,22,22,30,31,28,25,0.9565217391304348,0.9565217391304348,1.3043478260869565,1.3478260869565217,1.2173913043478262,1.0869565217391304,0.8333333333333334,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.6666666666666667,38.333333333333336,47.75,0,0
West Ham,Aston Villa,2,0,H,23,23,36,18,28,38,36,13,1.565217391304348,0.782608695652174,1.2173913043478262,1.6521739130434783,1.565217391304348,0.5652173913043478,1.8333333333333333,0.6666666666666666,1.1666666666666667,1.1666666666666667,1.8333333333333333,1.0,46.94444444444444,51.19047619047619,0,0
Everton,Newcastle,3,0,H,23,23,40,25,34,41,29,21,1.7391304347826086,1.0869565217391304,1.4782608695652173,1.7826086956521738,1.2608695652173914,0.9130434782608695,1.5,1.0,1.6666666666666667,1.5,1.0,0.6666666666666666,53.285714285714285,53.45,0,0
Watford,Chelsea,0,0,D,23,23,27,32,26,34,32,28,1.173913043478261,1.391304347826087,1.1304347826086956,1.4782608695652173,1.391304347826087,1.2173913043478262,1.0,1.8333333333333333,1.6666666666666667,1.1666666666666667,0.6666666666666666,1.6666666666666667,26.0,73.28571428571429,0,1
Aston Villa,Norwich,2,0,H,24,24,18,28,40,46,13,23,0.75,1.1666666666666667,1.6666666666666667,1.9166666666666667,0.5416666666666666,0.9583333333333334,0.5,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.8333333333333334,1.0,51.19047619047619,40.0,0,0
Liverpool,Sunderland,2,2,D,24,24,30,28,34,47,34,19,1.25,1.1666666666666667,1.4166666666666667,1.9583333333333333,1.4166666666666667,0.7916666666666666,1.5,1.5,2.0,1.6666666666666667,1.1666666666666667,1.1666666666666667,67.71428571428571,39.642857142857146,1,0
Man City,Leicester,1,3,A,24,24,46,44,23,26,47,50,1.9166666666666667,1.8333333333333333,0.9583333333333334,1.0833333333333333,1.9583333333333333,2.0833333333333335,1.5,1.1666666666666667,0.5,0.16666666666666666,2.0,2.0,57.8125,42.55555555555556,1,0
Newcastle,West Brom,1,0,H,24,24,25,23,44,31,21,29,1.0416666666666667,0.9583333333333334,1.8333333333333333,1.2916666666666667,0.875,1.2083333333333333,1.0,1.0,1.8333333333333333,1.1666666666666667,0.6666666666666666,1.5,53.45,38.333333333333336,0,0
Southampton,West Ham,1,0,H,24,24,32,38,24,28,34,39,1.3333333333333333,1.5833333333333333,1.0,1.1666666666666667,1.4166666666666667,1.625,1.1666666666666667,2.0,0.5,1.0,1.6666666666666667,2.1666666666666665,46.5,46.94444444444444,0,0
Stoke,Everton,0,3,A,24,24,24,43,28,34,33,32,1.0,1.7916666666666667,1.1666666666666667,1.4166666666666667,1.375,1.3333333333333333,1.3333333333333333,1.8333333333333333,2.0,1.6666666666666667,1.1666666666666667,1.0,47.0,53.285714285714285,0,0
Swansea,Crystal Palace,1,1,D,24,24,23,25,32,29,26,31,0.9583333333333334,1.0416666666666667,1.3333333333333333,1.2083333333333333,1.0833333333333333,1.2916666666666667,1.1666666666666667,0.3333333333333333,1.3333333333333333,2.1666666666666665,1.3333333333333333,0.16666666666666666,47.75,40.8,0,0
Tottenham,Watford,1,0,H,24,24,44,27,19,26,45,33,1.8333333333333333,1.125,0.7916666666666666,1.0833333333333333,1.875,1.375,2.1666666666666665,0.6666666666666666,0.8333333333333334,1.3333333333333333,2.1666666666666665,0.6666666666666666,56.523809523809526,26.0,1,0
Bournemouth,Arsenal,0,2,A,24,24,29,37,39,22,28,45,1.2083333333333333,1.5416666666666667,1.625,0.9166666666666666,1.1666666666666667,1.875,1.1666666666666667,1.0,1.1666666666666667,0.6666666666666666,1.3333333333333333,1.5,0.0,73.76190476190476,0,1
Chelsea,Man United,1,1,D,24,24,32,31,34,21,29,40,1.3333333333333333,1.2916666666666667,1.4166666666666667,0.875,1.2083333333333333,1.6666666666666667,1.5,1.5,0.8333333333333334,0.8333333333333334,1.6666666666666667,1.8333333333333333,73.28571428571429,81.42857142857143,1,1
Bournemouth,Stoke,1,3,A,25,25,29,24,41,31,28,33,1.16,0.96,1.64,1.24,1.12,1.32,1.1666666666666667,0.6666666666666666,1.1666666666666667,2.0,1.3333333333333333,0.6666666666666666,0.0,47.0,0,0
Chelsea,Newcastle,5,1,H,25,25,33,26,35,44,30,24,1.32,1.04,1.4,1.76,1.2,0.96,1.6666666666666667,1.1666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.1666666666666667,73.28571428571429,53.45,1,0
Crystal Palace,Watford,1,2,A,25,25,26,27,30,27,32,33,1.04,1.08,1.2,1.08,1.28,1.32,0.5,0.5,2.3333333333333335,1.1666666666666667,0.16666666666666666,0.6666666666666666,40.8,26.0,0,0
Everton,West Brom,0,1,A,25,25,46,23,34,32,35,29,1.84,0.92,1.36,1.28,1.4,1.16,1.8333333333333333,0.8333333333333334,1.0,1.3333333333333333,1.5,1.0,53.285714285714285,38.333333333333336,0,0
Norwich,West Ham,2,2,D,25,25,28,38,48,29,23,39,1.12,1.52,1.92,1.16,0.92,1.56,1.0,1.6666666666666667,2.6666666666666665,1.0,0.5,1.6666666666666667,40.0,46.94444444444444,0,0
Sunderland,Man United,2,1,H,25,25,30,32,49,22,20,41,1.2,1.28,1.96,0.88,0.8,1.64,1.8333333333333333,1.6666666666666667,1.8333333333333333,1.0,1.3333333333333333,1.8333333333333333,39.642857142857146,81.42857142857143,0,1
Swansea,Southampton,0,1,A,25,25,24,33,33,24,27,37,0.96,1.32,1.32,0.96,1.08,1.48,1.3333333333333333,1.1666666666666667,1.5,0.16666666666666666,1.3333333333333333,2.1666666666666665,47.75,46.5,0,0
Arsenal,Leicester,2,1,H,25,25,39,47,22,27,48,53,1.56,1.88,0.88,1.08,1.92,2.12,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.5,2.3333333333333335,73.76190476190476,42.55555555555556,1,0
Aston Villa,Liverpool,0,6,A,25,25,20,32,40,36,16,35,0.8,1.28,1.6,1.44,0.64,1.4,0.8333333333333334,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,0.8333333333333334,51.19047619047619,67.71428571428571,0,1
Man City,Tottenham,1,2,A,25,25,47,45,26,19,47,48,1.88,1.8,1.04,0.76,1.88,1.92,1.6666666666666667,2.0,1.0,0.6666666666666666,1.8333333333333333,2.1666666666666665,57.8125,56.523809523809526,1,1
Leicester,Norwich,1,0,H,26,26,48,30,29,50,53,24,1.8461538461538463,1.1538461538461537,1.1153846153846154,1.9230769230769231,2.0384615384615383,0.9230769230769231,1.8333333333333333,1.1666666666666667,0.6666666666666666,3.0,2.1666666666666665,0.16666666666666666,42.55555555555556,40.0,0,0
Southampton,Chelsea,1,2,A,26,26,34,38,24,36,40,33,1.3076923076923077,1.4615384615384615,0.9230769230769231,1.3846153846153846,1.5384615384615385,1.2692307692307692,1.3333333333333333,2.0,0.0,1.1666666666666667,2.6666666666666665,1.6666666666666667,46.5,73.28571428571429,0,1
Stoke,Aston Villa,2,1,H,26,26,27,20,32,46,36,16,1.0384615384615385,0.7692307692307693,1.2307692307692308,1.7692307692307692,1.3846153846153846,0.6153846153846154,1.0,0.6666666666666666,1.8333333333333333,1.5,1.1666666666666667,1.3333333333333333,47.0,51.19047619047619,0,0
Watford,Bournemouth,0,0,D,26,26,29,30,28,44,36,28,1.1153846153846154,1.1538461538461537,1.0769230769230769,1.6923076923076923,1.3846153846153846,1.0769230769230769,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.1666666666666667,1.1666666666666667,26.0,0.0,0,0
West Brom,Crystal Palace,3,2,H,26,26,24,27,32,32,32,32,0.9230769230769231,1.0384615384615385,1.2307692307692308,1.2307692307692308,1.2307692307692308,1.2307692307692308,0.6666666666666666,0.6666666666666666,1.1666666666666667,2.1666666666666665,1.0,0.16666666666666666,38.333333333333336,40.8,0,0
West Ham,Sunderland,1,0,H,26,26,40,32,31,50,40,23,1.5384615384615385,1.2307692307692308,1.1923076923076923,1.9230769230769231,1.5384615384615385,0.8846153846153846,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.8333333333333333,1.3333333333333333,1.3333333333333333,46.94444444444444,39.642857142857146,0,0
Tottenham,Swansea,2,1,H,26,26,47,24,20,34,51,27,1.8076923076923077,0.9230769230769231,0.7692307692307693,1.3076923076923077,1.9615384615384615,1.0384615384615385,2.1666666666666665,1.1666666666666667,0.6666666666666666,1.3333333333333333,2.5,1.3333333333333333,56.523809523809526,47.75,1,0
Man United,Arsenal,3,2,H,26,26,33,41,24,23,41,51,1.2692307692307692,1.5769230769230769,0.9230769230769231,0.8846153846153846,1.5769230769230769,1.9615384615384615,1.5,1.1666666666666667,1.1666666666666667,0.8333333333333334,1.3333333333333333,1.5,81.42857142857143,73.76190476190476,1,1
Aston Villa,Everton,1,3,A,27,26,21,46,48,35,16,35,0.7777777777777778,1.7692307692307692,1.7777777777777777,1.3461538461538463,0.5925925925925926,1.3461538461538463,0.6666666666666666,1.6666666666666667,1.8333333333333333,1.0,0.8333333333333334,1.3333333333333333,51.19047619047619,53.285714285714285,0,0
Bournemouth,Southampton,2,0,H,27,27,30,35,44,26,29,40,1.1111111111111112,1.2962962962962963,1.6296296296296295,0.9629629629629629,1.0740740740740742,1.4814814814814814,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.3333333333333333,1.3333333333333333,2.1666666666666665,0.0,46.5,0,0
Leicester,West Brom,2,2,D,27,27,49,27,29,34,56,35,1.8148148148148149,1.0,1.0740740740740742,1.2592592592592593,2.074074074074074,1.2962962962962963,1.8333333333333333,0.8333333333333334,0.6666666666666666,1.1666666666666667,2.1666666666666665,1.3333333333333333,42.55555555555556,38.333333333333336,0,0
Norwich,Chelsea,1,2,A,27,27,30,40,51,37,24,36,1.1111111111111112,1.4814814814814814,1.8888888888888888,1.3703703703703705,0.8888888888888888,1.3333333333333333,1.0,2.0,2.6666666666666665,1.0,0.16666666666666666,2.0,40.0,73.28571428571429,0,1
Sunderland,Crystal Palace,2,2,D,27,27,32,29,51,35,23,32,1.1851851851851851,1.0740740740740742,1.8888888888888888,1.2962962962962963,0.8518518518518519,1.1851851851851851,1.0,1.0,1.6666666666666667,2.5,0.8333333333333334,0.16666666666666666,39.642857142857146,40.8,0,0
Arsenal,Swansea,1,2,A,27,27,43,25,26,36,51,27,1.5925925925925926,0.9259259259259259,0.9629629629629629,1.3333333333333333,1.8888888888888888,1.0,1.0,1.0,0.8333333333333334,1.0,1.3333333333333333,1.3333333333333333,73.76190476190476,47.75,1,0
Liverpool,Man City,3,0,H,26,26,38,48,36,28,38,47,1.4615384615384615,1.8461538461538463,1.3846153846153846,1.0769230769230769,1.4615384615384615,1.8076923076923077,2.6666666666666665,1.5,2.0,1.1666666666666667,1.3333333333333333,1.3333333333333333,67.71428571428571,57.8125,1,1
Man United,Watford,1,0,H,27,27,36,29,26,28,44,37,1.3333333333333333,1.0740740740740742,0.9629629629629629,1.037037037037037,1.6296296296296295,1.3703703703703705,1.5,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,81.42857142857143,26.0,1,0
Stoke,Newcastle,1,0,H,27,26,29,27,33,49,39,24,1.0740740740740742,1.0384615384615385,1.2222222222222223,1.8846153846153846,1.4444444444444444,0.9230769230769231,0.8333333333333334,1.3333333333333333,1.8333333333333333,2.3333333333333335,1.1666666666666667,1.1666666666666667,47.0,53.45,0,0
West Ham,Tottenham,1,0,H,27,27,41,49,31,21,43,54,1.5185185185185186,1.8148148148148149,1.1481481481481481,0.7777777777777778,1.5925925925925926,2.0,1.3333333333333333,2.5,1.1666666666666667,0.6666666666666666,1.3333333333333333,3.0,46.94444444444444,56.523809523809526,0,1
Chelsea,Stoke,1,1,D,28,28,42,30,38,33,39,42,1.5,1.0714285714285714,1.3571428571428572,1.1785714285714286,1.3928571428571428,1.5,1.8333333333333333,1.0,0.6666666666666666,1.8333333333333333,2.3333333333333335,1.5,73.28571428571429,47.0,1,0
Everton,West Ham,2,3,A,27,28,49,42,36,31,38,46,1.8148148148148149,1.5,1.3333333333333333,1.1071428571428572,1.4074074074074074,1.6428571428571428,2.1666666666666665,1.3333333333333333,1.1666666666666667,0.8333333333333334,1.6666666666666667,1.8333333333333333,53.285714285714285,46.94444444444444,0,0
Man City,Aston Villa,4,0,H,27,28,48,22,31,51,47,16,1.7777777777777777,0.7857142857142857,1.1481481481481481,1.8214285714285714,1.7407407407407407,0.5714285714285714,1.5,0.6666666666666666,1.6666666666666667,2.1666666666666665,1.1666666666666667,0.6666666666666666,57.8125,51.19047619047619,1,0
Newcastle,Bournemouth,1,3,A,27,28,27,32,50,44,24,32,1.0,1.1428571428571428,1.8518518518518519,1.5714285714285714,0.8888888888888888,1.1428571428571428,0.8333333333333334,1.0,2.0,1.1666666666666667,1.0,1.3333333333333333,53.45,0.0,0,0
Southampton,Sunderland,1,1,D,28,28,35,34,28,53,40,24,1.25,1.2142857142857142,1.0,1.8928571428571428,1.4285714285714286,0.8571428571428571,0.6666666666666666,1.1666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,46.5,39.642857142857146,0,0
Swansea,Norwich,1,0,H,28,28,27,31,37,53,30,24,0.9642857142857143,1.1071428571428572,1.3214285714285714,1.8928571428571428,1.0714285714285714,0.8571428571428571,1.1666666666666667,1.1666666666666667,1.1666666666666667,2.5,1.3333333333333333,0.16666666666666666,47.75,40.0,0,0
Tottenham,Arsenal,2,2,D,28,28,49,44,22,28,54,51,1.75,1.5714285714285714,0.7857142857142857,1.0,1.9285714285714286,1.8214285714285714,1.8333333333333333,1.1666666666666667,0.6666666666666666,1.1666666666666667,2.5,1.1666666666666667,56.523809523809526,73.76190476190476,1,1
Watford,Leicester,0,1,A,28,28,29,51,29,31,37,57,1.0357142857142858,1.8214285714285714,1.0357142857142858,1.1071428571428572,1.3214285714285714,2.0357142857142856,0.6666666666666666,2.0,0.6666666666666666,0.8333333333333334,1.3333333333333333,2.1666666666666665,26.0,42.55555555555556,0,0
Crystal Palace,Liverpool,1,2,A,28,27,31,41,37,36,33,41,1.1071428571428572,1.5185185185185186,1.3214285714285714,1.3333333333333333,1.1785714285714286,1.5185185185185186,1.3333333333333333,2.6666666666666665,2.1666666666666665,1.5,0.3333333333333333,1.6666666666666667,40.8,67.71428571428571,0,1
West Brom,Man United,1,0,H,28,28,29,37,36,26,36,47,1.0357142857142858,1.3214285714285714,1.2857142857142858,0.9285714285714286,1.2857142857142858,1.6785714285714286,1.1666666666666667,1.5,1.0,1.0,1.5,1.6666666666666667,38.333333333333336,81.42857142857143,0,1
Bournemouth,Swansea,3,2,H,29,29,35,28,45,37,35,33,1.206896551724138,0.9655172413793104,1.5517241379310345,1.2758620689655173,1.206896551724138,1.1379310344827587,1.3333333333333333,1.0,1.1666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.0,47.75,0,0
Norwich,Man City,0,0,D,29,28,31,52,54,31,24,50,1.0689655172413792,1.8571428571428572,1.8620689655172413,1.1071428571428572,0.8275862068965517,1.7857142857142858,0.5,1.5,1.8333333333333333,1.6666666666666667,0.16666666666666666,1.1666666666666667,40.0,57.8125,0,1
Stoke,Southampton,1,2,A,29,29,31,36,34,29,43,41,1.0689655172413792,1.2413793103448276,1.1724137931034482,1.0,1.4827586206896552,1.4137931034482758,1.1666666666666667,0.6666666666666666,1.5,0.8333333333333334,1.6666666666666667,1.3333333333333333,47.0,46.5,0,0
Aston Villa,Tottenham,0,2,A,29,29,22,51,55,24,16,55,0.7586206896551724,1.7586206896551724,1.896551724137931,0.8275862068965517,0.5517241379310345,1.896551724137931,0.6666666666666666,1.6666666666666667,2.8333333333333335,0.8333333333333334,0.5,2.1666666666666665,51.19047619047619,56.523809523809526,0,1
Leicester,Newcastle,1,0,H,29,28,52,28,31,53,60,24,1.793103448275862,1.0,1.0689655172413792,1.8928571428571428,2.0689655172413794,0.8571428571428571,1.6666666666666667,0.6666666666666666,0.8333333333333334,2.3333333333333335,2.1666666666666665,0.5,42.55555555555556,53.45,0,0
